# file...... VoltageJiggle.csv
# date...... Fri Jun 10 11:32:16 2016
# user...... samsung
# host...... (null)
# group..... class=triplex_meter
# trigger... (none)
# interval.. 3600
# limit..... 0
# property.. timestamp,min(voltage_12.mag),mean(voltage_12.mag),max(voltage_12.mag),std(voltage_12.mag)
2014-07-30 00:00:00 PDT,+240.703,+243.101,+244.885,+1.46717
2014-07-30 01:00:00 PDT,+233.745,+237.002,+240.318,+2.17616
2014-07-30 02:00:00 PDT,+235.706,+238.532,+241.023,+1.5824
2014-07-30 03:00:00 PDT,+240.381,+241.3,+242.281,+0.48322
2014-07-30 04:00:00 PDT,+240.333,+241.257,+242.277,+0.497024
2014-07-30 05:00:00 PDT,+240.442,+241.148,+242.123,+0.444927
2014-07-30 06:00:00 PDT,+240.027,+240.885,+241.949,+0.508773
2014-07-30 07:00:00 PDT,+235.57,+237.795,+240.248,+1.40377
2014-07-30 08:00:00 PDT,+236.357,+238.158,+240.697,+1.14169
2014-07-30 09:00:00 PDT,+238.965,+239.889,+241.615,+0.693821
2014-07-30 10:00:00 PDT,+231.729,+234.432,+239.082,+2.33063
2014-07-30 11:00:00 PDT,+237.663,+239.899,+241.841,+1.05153
2014-07-30 12:00:00 PDT,+227.432,+232.106,+237.853,+3.25151
2014-07-30 13:00:00 PDT,+236.885,+239.44,+241.39,+1.43494
2014-07-30 14:00:00 PDT,+229.8,+233.104,+239.053,+2.39648
2014-07-30 15:00:00 PDT,+236.609,+238.546,+242.638,+1.10544
2014-07-30 16:00:00 PDT,+226.982,+231.816,+238.068,+3.12811
2014-07-30 17:00:00 PDT,+234.318,+237.108,+242.694,+1.64758
2014-07-30 18:00:00 PDT,+230.263,+236.946,+243.225,+3.83559
2014-07-30 19:00:00 PDT,+231.795,+238.511,+245.522,+4.15159
2014-07-30 20:00:00 PDT,+232.609,+238.463,+243.418,+3.46039
2014-07-30 21:00:00 PDT,+234.335,+238.952,+244.098,+2.26266
2014-07-30 22:00:00 PDT,+236.487,+240.177,+244.869,+2.67823
2014-07-30 23:00:00 PDT,+236.649,+239.606,+242.978,+1.59085
2014-07-31 00:00:00 PDT,+236.248,+239.308,+243.543,+1.69082
2014-07-31 01:00:00 PDT,+238.035,+239.405,+243.069,+0.947879
2014-07-31 02:00:00 PDT,+235.694,+240.707,+245.207,+2.92628
2014-07-31 03:00:00 PDT,+236.983,+240.055,+243.456,+1.52577
2014-07-31 04:00:00 PDT,+237.558,+239.3,+242.087,+1.11833
