# file...... UndergroundLosses.csv
# date...... Mon Jun  6 12:59:11 2016
# user...... samsung
# host...... (null)
# group..... class=underground_line
# trigger... (none)
# interval.. 3600
# limit..... 0
# property.. timestamp,sum(power_losses_A.real),sum(power_losses_A.imag),sum(power_losses_B.real),sum(power_losses_B.imag),sum(power_losses_C.real),sum(power_losses_C.imag)
2014-07-30 00:00:00 PDT,+9.53254,+3.48857,+1.64272,+0.968671,+1.22028,+0.257571
2014-07-30 01:00:00 PDT,+76.6522,+27.1268,+15.3311,+9.43317,+12.5121,+1.95031
2014-07-30 02:00:00 PDT,+9.09247,+3.186,+2.76564,+1.40399,+1.81286,+0.448667
2014-07-30 03:00:00 PDT,+5.57674,+2.04298,+0.928752,+0.56684,+0.618502,+0.118051
2014-07-30 04:00:00 PDT,+5.26333,+1.90769,+0.933828,+0.560323,+0.62822,+0.127544
2014-07-30 05:00:00 PDT,+8.61059,+3.45389,+0.947673,+0.602371,+1.18099,+0.170507
2014-07-30 06:00:00 PDT,+35.4577,+13.3194,+2.67548,+2.33807,+0.921317,-0.23144
2014-07-30 07:00:00 PDT,+85.3093,+33.3942,+8.28417,+5.27134,+20.1513,+6.02624
2014-07-30 08:00:00 PDT,+51.5865,+19.1085,+13.1471,+6.22866,+11.9033,+2.91884
2014-07-30 09:00:00 PDT,+49.2369,+18.6028,+5.71819,+3.50312,+9.89208,+3.16159
2014-07-30 10:00:00 PDT,+146.545,+54.8649,+24.3732,+13.0921,+24.9508,+6.26723
2014-07-30 11:00:00 PDT,+88.9604,+30.0291,+10.7184,+8.52379,+9.3213,+2.03823
2014-07-30 12:00:00 PDT,+273.691,+104.037,+46.5649,+25.4008,+43.9243,+9.21071
2014-07-30 13:00:00 PDT,+96.4338,+32.4344,+16.5798,+12.1549,+18.5281,+4.24482
2014-07-30 14:00:00 PDT,+278.238,+109.549,+36.2219,+21.2379,+50.3824,+11.0836
2014-07-30 15:00:00 PDT,+181.781,+64.4904,+15.2331,+14.6928,+15.2316,+1.65488
2014-07-30 16:00:00 PDT,+350.882,+131.205,+68.1812,+37.8857,+72.883,+17.3149
2014-07-30 17:00:00 PDT,+265.625,+101.632,+31.1515,+21.9764,+32.326,+3.13943
2014-07-30 18:00:00 PDT,+200.617,+72.5663,+26.2428,+18.7894,+34.4982,+6.95152
2014-07-30 19:00:00 PDT,+196.97,+68.459,+46.5121,+28.5672,+17.8372,+2.1907
2014-07-30 20:00:00 PDT,+156.965,+59.0488,+22.8791,+14.6098,+31.6192,+6.0906
2014-07-30 21:00:00 PDT,+145.472,+50.7534,+34.5353,+20.6423,+18.4851,+3.6886
2014-07-30 22:00:00 PDT,+82.1199,+29.4592,+21.9751,+10.7865,+13.3845,+3.6351
2014-07-30 23:00:00 PDT,+107.517,+38.0492,+12.9225,+9.91515,+15.9689,+2.78823
2014-07-31 00:00:00 PDT,+83.741,+32.1778,+10.0636,+7.24058,+11.5885,+1.49574
2014-07-31 01:00:00 PDT,+43.8128,+17.0947,+6.28608,+3.27706,+9.36422,+2.86928
2014-07-31 02:00:00 PDT,+18.7545,+6.03061,+7.1,+3.65263,+1.46341,+0.178902
2014-07-31 03:00:00 PDT,+86.7416,+31.822,+11.12,+6.55437,+7.58544,+1.21369
2014-07-31 04:00:00 PDT,+40.074,+15.1926,+6.17921,+4.3123,+9.73513,+2.0138
2014-07-31 05:00:00 PDT,+28.5331,+10.2762,+1.97006,+1.92095,+2.04138,+0.0214834
2014-07-31 06:00:00 PDT,+9.29989,+3.10455,+1.96575,+1.26802,+0.829652,+0.1747
2014-07-31 07:00:00 PDT,+23.6858,+10.0515,+4.53645,+1.23814,+13.1366,+4.76797
2014-07-31 08:00:00 PDT,+21.1244,+6.61671,+7.40295,+4.32852,+0.994215,+0.262887
2014-07-31 09:00:00 PDT,+83.2158,+31.3703,+10.56,+6.00642,+6.92431,+1.65665
2014-07-31 10:00:00 PDT,+96.7332,+33.6434,+16.2836,+11.5385,+11.3714,+2.11597
2014-07-31 11:00:00 PDT,+95.937,+36.8541,+16.8077,+9.06938,+15.0091,+3.01683
2014-07-31 12:00:00 PDT,+113.735,+44.6573,+9.99208,+4.43721,+33.3714,+10.0964
2014-07-31 13:00:00 PDT,+207.037,+73.3114,+48.9134,+28.8585,+14.4033,+0.877902
2014-07-31 14:00:00 PDT,+117.556,+46.2507,+11.504,+5.04773,+33.8983,+9.87345
2014-07-31 15:00:00 PDT,+232.662,+84.8641,+50.6942,+29.3228,+29.099,+3.47928
2014-07-31 16:00:00 PDT,+328.61,+117.249,+57.7921,+37.759,+50.1226,+11.3537
2014-07-31 17:00:00 PDT,+257.801,+92.2557,+29.9042,+23.0561,+25.6244,+3.13452
2014-07-31 18:00:00 PDT,+234.824,+92.1752,+19.4052,+14.433,+45.364,+6.97371
2014-07-31 19:00:00 PDT,+107.403,+36.1927,+28.7382,+16.6881,+9.79881,+2.61074
2014-07-31 20:00:00 PDT,+90.4207,+32.2124,+17.617,+10.7886,+17.2485,+2.70303
2014-07-31 21:00:00 PDT,+67.2702,+26.5402,+6.13416,+3.78517,+13.8837,+3.35792
2014-07-31 22:00:00 PDT,+62.7221,+21.5845,+12.7024,+7.83372,+3.37331,+0.466968
2014-07-31 23:00:00 PDT,+66.7051,+25.1337,+15.1821,+7.94767,+17.0775,+4.15644
2014-08-01 00:00:00 PDT,+47.7392,+18.0386,+2.90399,+2.98832,+2.80754,-0.292763
2014-08-01 01:00:00 PDT,+18.4333,+7.86393,+0.871538,+0.688569,+3.27572,+0.30498
2014-08-01 02:00:00 PDT,+8.03013,+2.36211,+3.65095,+1.92615,+2.71428,+0.917432
2014-08-01 03:00:00 PDT,+6.92673,+2.25614,+1.72416,+1.00402,+0.546284,+0.150013
2014-08-01 04:00:00 PDT,+5.24898,+1.89999,+0.933798,+0.560301,+0.628253,+0.127516
2014-08-01 05:00:00 PDT,+5.83179,+2.10411,+1.0385,+0.629186,+0.676934,+0.134317
2014-08-01 06:00:00 PDT,+11.1457,+3.94946,+1.19719,+0.948497,+0.825747,+0.0678878
2014-08-01 07:00:00 PDT,+14.6153,+5.55918,+1.89475,+1.18312,+3.63284,+1.0532
2014-08-01 08:00:00 PDT,+45.6707,+16.7785,+9.49324,+4.55768,+5.01854,+1.86678
2014-08-01 09:00:00 PDT,+51.137,+19.4962,+7.01211,+3.83126,+14.105,+4.96256
2014-08-01 10:00:00 PDT,+26.0537,+10.4797,+3.52441,+2.00793,+6.12749,+1.21372
2014-08-01 11:00:00 PDT,+97.395,+35.2212,+19.0898,+10.9811,+12.2417,+2.30707
2014-08-01 12:00:00 PDT,+125.282,+44.8336,+16.1606,+12.6577,+22.0658,+4.6853
2014-08-01 13:00:00 PDT,+58.9647,+22.6113,+8.10857,+4.52663,+9.15258,+2.35103
2014-08-01 14:00:00 PDT,+80.8407,+27.9907,+27.4946,+13.6146,+18.3995,+5.44361
2014-08-01 15:00:00 PDT,+171.721,+65.0556,+12.6888,+11.2737,+18.8625,+1.72096
2014-08-01 16:00:00 PDT,+131.004,+46.8312,+31.4317,+18.2314,+26.1047,+5.65325
2014-08-01 17:00:00 PDT,+171.485,+63.2881,+16.1546,+13.0892,+18.9276,+2.55974
2014-08-01 18:00:00 PDT,+122.946,+44.8643,+23.5907,+13.6871,+24.0626,+5.31565
2014-08-01 19:00:00 PDT,+103.577,+39.4092,+5.38568,+6.07523,+8.75801,+0.504186
2014-08-01 20:00:00 PDT,+23.7527,+7.98688,+8.45197,+4.34552,+2.35344,+0.600264
2014-08-01 21:00:00 PDT,+25.311,+9.42661,+4.26992,+2.52225,+3.39305,+0.610612
2014-08-01 22:00:00 PDT,+37.0691,+13.5493,+5.42492,+3.59563,+3.89153,+0.77634
2014-08-01 23:00:00 PDT,+28.4819,+10.5637,+4.67879,+3.02455,+3.34657,+0.641489
2014-08-02 00:00:00 PDT,+16.6209,+6.44605,+1.79144,+1.18761,+2.55041,+0.679007
2014-08-02 01:00:00 PDT,+10.1297,+3.79942,+1.1498,+0.792157,+1.52733,+0.203555
2014-08-02 02:00:00 PDT,+7.93459,+3.01516,+1.02108,+0.608271,+1.45706,+0.35402
2014-08-02 03:00:00 PDT,+7.23634,+2.41069,+2.39295,+1.27945,+0.606438,+0.125085
2014-08-02 04:00:00 PDT,+5.26084,+1.90383,+0.933322,+0.561389,+0.620802,+0.124307
2014-08-02 05:00:00 PDT,+5.24919,+1.89984,+0.933807,+0.560551,+0.62577,+0.126554
2014-08-02 06:00:00 PDT,+10.6206,+3.75543,+2.69496,+1.45635,+1.09876,+0.317289
2014-08-02 07:00:00 PDT,+16.3573,+5.29717,+4.23586,+2.26502,+1.19602,+0.437255
2014-08-02 08:00:00 PDT,+33.3974,+11.356,+8.53333,+4.86905,+6.77507,+2.00723
