# file...... TransformerLosses.csv
# date...... Mon Jun  6 13:38:17 2016
# user...... samsung
# host...... (null)
# group..... class=transformer
# trigger... (none)
# interval.. 3600
# limit..... 0
# property.. timestamp,sum(power_losses_A.real),sum(power_losses_A.imag),sum(power_losses_B.real),sum(power_losses_B.imag),sum(power_losses_C.real),sum(power_losses_C.imag)
2014-07-30 00:00:00 PDT,+466.879,+471.474,+181.073,+183.316,+316.866,+321.914
2014-07-30 01:00:00 PDT,+472.282,+523.176,+183.547,+203.051,+320.802,+362.335
2014-07-30 02:00:00 PDT,+466.106,+473.549,+180.567,+183.576,+315.925,+325.047
2014-07-30 03:00:00 PDT,+465.891,+472.755,+180.304,+181.541,+315.279,+319.654
2014-07-30 04:00:00 PDT,+465.562,+470.62,+180.531,+183.198,+315.315,+319.096
2014-07-30 05:00:00 PDT,+465.467,+469.177,+180.295,+181.664,+315.415,+319.818
2014-07-30 06:00:00 PDT,+467.922,+488.139,+181.331,+188.438,+316.513,+329.616
2014-07-30 07:00:00 PDT,+472.634,+521.405,+183.174,+201.377,+324.918,+392.419
2014-07-30 08:00:00 PDT,+472.351,+522.261,+183.354,+201.441,+322.357,+374.833
2014-07-30 09:00:00 PDT,+470.048,+502.084,+182.526,+196.766,+320.806,+361.985
2014-07-30 10:00:00 PDT,+477.672,+559.755,+187.818,+232.699,+326.652,+408.413
2014-07-30 11:00:00 PDT,+473.958,+531.877,+182.575,+196.287,+320.338,+360.251
2014-07-30 12:00:00 PDT,+488.657,+640.803,+194.015,+273.68,+333.256,+455.442
2014-07-30 13:00:00 PDT,+474.503,+534.839,+184.607,+210.135,+326.039,+402.151
2014-07-30 14:00:00 PDT,+490.455,+653.046,+192.446,+262.987,+334.373,+463.152
2014-07-30 15:00:00 PDT,+478.989,+564.869,+186.219,+221.081,+335.942,+472.793
2014-07-30 16:00:00 PDT,+490.688,+655.89,+194.363,+275.764,+340.006,+505.188
2014-07-30 17:00:00 PDT,+490.469,+651.889,+189.952,+244.938,+334.799,+465.985
2014-07-30 18:00:00 PDT,+483.835,+603.176,+187.312,+227.448,+335.285,+471.553
2014-07-30 19:00:00 PDT,+481.689,+588.064,+190.766,+251.428,+327.367,+409.968
2014-07-30 20:00:00 PDT,+480.975,+582.93,+187.823,+230.528,+330.141,+432.872
2014-07-30 21:00:00 PDT,+479.21,+568.566,+188.901,+238.666,+326.67,+403.638
2014-07-30 22:00:00 PDT,+474.574,+533.982,+184.557,+209.45,+324.648,+388.125
2014-07-30 23:00:00 PDT,+474.897,+539.793,+185.078,+212.226,+322.553,+375.685
2014-07-31 00:00:00 PDT,+473.096,+527.612,+185.477,+216.106,+321.698,+369.984
2014-07-31 01:00:00 PDT,+469.343,+496.295,+182.037,+194.038,+318.543,+346.746
2014-07-31 02:00:00 PDT,+469.349,+499.492,+181.699,+190.659,+317.143,+335.682
2014-07-31 03:00:00 PDT,+474.133,+537.447,+183.417,+202.188,+320.55,+360.803
2014-07-31 04:00:00 PDT,+469.637,+499.692,+182.816,+198.514,+318.754,+348.122
2014-07-31 05:00:00 PDT,+467.455,+484.325,+181.065,+187.103,+317.356,+335.32
2014-07-31 06:00:00 PDT,+465.717,+471.017,+180.522,+183.288,+315.517,+320.796
2014-07-31 07:00:00 PDT,+467.181,+480.358,+181.194,+188.134,+319.136,+350.434
2014-07-31 08:00:00 PDT,+467.067,+481.153,+181.904,+192.548,+316.717,+329.856
2014-07-31 09:00:00 PDT,+471.718,+517.621,+183.057,+199.966,+320.653,+362.292
2014-07-31 10:00:00 PDT,+473.628,+530.284,+184.733,+211.643,+322.36,+374.282
2014-07-31 11:00:00 PDT,+472.979,+527.959,+183.326,+200.839,+323.324,+380.961
2014-07-31 12:00:00 PDT,+475.013,+537.151,+185.25,+216.36,+326.939,+407.869
2014-07-31 13:00:00 PDT,+483.974,+608.595,+188.773,+236.664,+328.75,+424.22
2014-07-31 14:00:00 PDT,+475.597,+541.847,+185.684,+219.239,+327.431,+412.042
2014-07-31 15:00:00 PDT,+486.739,+628.58,+190.431,+247.564,+334.229,+463.572
2014-07-31 16:00:00 PDT,+489.62,+646.987,+193.45,+269.504,+334.41,+465.52
2014-07-31 17:00:00 PDT,+486.037,+618.746,+189.604,+243.794,+333.671,+460.522
2014-07-31 18:00:00 PDT,+484.185,+607.546,+188.522,+235.228,+334.506,+463.164
2014-07-31 19:00:00 PDT,+475.227,+541.33,+186.996,+226.677,+324.554,+391.048
2014-07-31 20:00:00 PDT,+475.874,+545.089,+184.956,+211.739,+325.634,+396.559
2014-07-31 21:00:00 PDT,+470.69,+505.523,+183.401,+201.586,+322.194,+370.577
2014-07-31 22:00:00 PDT,+471.5,+514.14,+183.352,+200.79,+317.728,+337.487
2014-07-31 23:00:00 PDT,+471.509,+514.135,+183.803,+204.383,+322.989,+376.587
2014-08-01 00:00:00 PDT,+469.928,+504.575,+181.915,+191.516,+317.719,+339.912
2014-08-01 01:00:00 PDT,+466.992,+479.821,+180.414,+182.442,+316.565,+329.831
2014-08-01 02:00:00 PDT,+465.872,+471.98,+180.789,+185.087,+315.476,+321.256
2014-08-01 03:00:00 PDT,+465.412,+468.997,+180.522,+183.579,+315.262,+318.594
2014-08-01 04:00:00 PDT,+465.269,+467.793,+180.262,+181.498,+315.155,+317.931
2014-08-01 05:00:00 PDT,+465.32,+468.127,+180.292,+181.661,+315.2,+318.292
2014-08-01 06:00:00 PDT,+465.81,+471.811,+180.401,+182.177,+315.324,+319.29
2014-08-01 07:00:00 PDT,+466.236,+474.172,+180.633,+183.817,+316.635,+330.509
2014-08-01 08:00:00 PDT,+468.891,+496.219,+182.226,+194.808,+317.914,+341.196
2014-08-01 09:00:00 PDT,+469.738,+500.963,+182.782,+198.457,+321.563,+368.429
2014-08-01 10:00:00 PDT,+468.103,+487.089,+182.153,+194.158,+319.667,+354.293
2014-08-01 11:00:00 PDT,+473.567,+532.04,+184.805,+211.856,+320.941,+362.559
2014-08-01 12:00:00 PDT,+475.619,+545.055,+185.403,+215.25,+323.68,+385.72
2014-08-01 13:00:00 PDT,+469.969,+503.305,+182.44,+195.749,+319.704,+355.833
2014-08-01 14:00:00 PDT,+475.89,+546.938,+187.313,+229.194,+326.338,+404.908
2014-08-01 15:00:00 PDT,+476.932,+554.763,+184.847,+211.55,+323.785,+385.684
2014-08-01 16:00:00 PDT,+480.382,+579.78,+188.198,+233.946,+327.126,+410.757
